,_id,asset_text,spend,impressions,clicks,link_click,post_engagement,lead,page_engagement,post_reaction,post,onsite_conversion.lead_grouped,video_view,offsite_conversion.fb_pixel_custom,cpm,cpc,ctr,cpl,ctl,onsite_conversion.post_save,like,comment,onsite_conversion.total_messaging_connection,onsite_conversion.messaging_first_reply,landing_page_view,First 20 words,First 4 words,Payment plan,RERA Number,Exclamation in 20 words,Emojis Present,"Attributes in first 20 words [name, address, price, size, emoji, payment plan attributes]",first_20_words,first_4_words,attributes_in_first_20_words,exclamation_in_20_words,emojis_present,Attributes,name,address,price,size,emoji,payment plan,payment plan attributes,campaign_id,Attributes in first 20 words,onsite_conversion.messaging_user_depth_2_message_send,onsite_conversion.messaging_conversation_replied_7d
286,66d882385367e95d91a2255a,"Discover Serenity and Elegance at HOABL One Goa

Experience luxury and sustainability harmonized in this 130+ acre carbon-negative paradise. Nestled in the heart of Bicholim, Goa, HOABL One Goa offers premium plots starting from 1539 sq. ft. onwards, priced from 75.99 Lacs. This elite land development project is crafted for those who demand the best in living standards and the highest quality of life.

✅ 130+ Acres of pristine, carbon-negative land
✅ 5-Star branded land development
✅ 5-Star luxury hotel within the development
✅ Top-notch leading branded hospitality firm with premium F&B offerings
✅ Branded Gym and fitness alliance
✅ Manmade beach for serene relaxation
✅ Kids play zone
✅ Multipurpose Hall for all your events
✅ Jogging Track
✅ Game Room
✅ Club House
✅ Multipurpose Court

Don't miss out on this unique opportunity to own a piece of paradise. Act now and bask in unparalleled luxury and tranquility!",1403.347314,10903,132,43,48,1,48,4,1.0,1.0,,2.0,128.71203466935705,10.631419045454546,0.012106759607447492,1403.347314,132.0,,,,,,,Discover Serenity and Elegance at HOABL One Goa Experience luxury and sustainability harmonized in this 130+ acre carbon-negative paradise.,Discover Serenity and Elegance,No,,No,Yes,,,,,,,,HOABL One Goa,"Bicholim, Goa",75.99 Lacs,1539 sq. ft.,,,,120211668082000764,,,
287,66d882385367e95d91a2255b,"Discover Serenity and Elegance at HOABL One Goa

Experience luxury and sustainability harmonized in this 130+ acre carbon-negative paradise. Nestled in the heart of Bicholim, Goa, HOABL One Goa offers premium plots starting from 1539 sq. ft. onwards, priced from 75.99 Lacs. This elite land development project is crafted for those who demand the best in living standards and the highest quality of life.

✅ 130+ Acres of pristine, carbon-negative land
✅ 5-Star branded land development
✅ 5-Star luxury hotel within the development
✅ Top-notch leading branded hospitality firm with premium F&B offerings
✅ Branded Gym and fitness alliance
✅ Manmade beach for serene relaxation
✅ Kids play zone
✅ Multipurpose Hall for all your events
✅ Jogging Track
✅ Game Room
✅ Club House
✅ Multipurpose Court

Don't miss out on this unique opportunity to own a piece of paradise. Act now and bask in unparalleled luxury and tranquility!",1403.347314,10903,132,43,48,1,48,4,1.0,1.0,,2.0,128.71203466935705,10.631419045454546,0.012106759607447492,1403.347314,132.0,,,,,,,Discover Serenity and Elegance at HOABL One Goa Experience luxury and sustainability harmonized in this 130+ acre carbon-negative paradise.,Discover Serenity and Elegance,No,,No,Yes,,,,,,,,HOABL One Goa,"Bicholim, Goa",75.99 Lacs,1539 sq. ft.,,,,120211668082000764,,,
288,66d882385367e95d91a2255c,"Embrace Elegance and Eco-Conscious Living at HOABL One Goa

Welcome to a world where luxury meets sustainability. HOABL One Goa is your gateway to a 130+ acre carbon-negative haven in Bicholim, Goa. With plots starting at 1539 sq. ft. and pricing from 75.99 Lacs onwards, this unique development promises to redefine your living experience.

✅ 130+ Acres of eco-friendly, carbon-negative estate
✅ Exquisite 5-Star branded development
✅ 5-Star luxury hotel integrated within the community
✅ Premium F&B services by top-notch hospitality firms
✅ World-class Gym and fitness facilities
✅ Gorgeous manmade beach for idyllic weekends
✅ Engaging kids play zone
✅ Versatile multipurpose hall
✅ Scenic jogging track
✅ Contemporary game room
✅ Elegant clubhouse
✅ All-purpose sporting court

Seize the moment to enhance your lifestyle. Reach out to us to learn more and secure your dream plot in this luxurious, eco-friendly community.",1522.067606,6824,42,17,26,5,26,6,2.0,5.0,,8.0,223.04624941383355,36.23970490476191,0.00615474794841735,304.4135212,8.4,,,1.0,,,,Embrace Elegance and Eco-Conscious Living at HOABL One Goa Welcome to a world where luxury meets sustainability.,Embrace Elegance and Eco-Conscious,No,,No,Yes,,,,,,,,HOABL One Goa,"Bicholim, Goa",75.99 Lacs onwards,1539 sq. ft.,,,,120211668082000764,,,
289,66d882385367e95d91a2255d,"HOABL One Goa: Where Luxury Meets Nature

Immerse yourself in the exceptional blend of high-end living and environmental consciousness at HOABL One Goa. Situated in Bicholim, Goa, this expansive 130+ acre development offers starting plot sizes from 1539 sq. ft., with pricing beginning at 75.99 Lacs onwards.

✅ Carbon-negative land over 130+ gorgeous acres
✅ Premium 5-Star branded property
✅ 5-Star luxury hotel within premises
✅ Acclaimed branded hospitality with top-tier F&B options
✅ Branded Gym and fitness partnership
✅ Captivating manmade beach experience
✅ Fun-filled kids play zone
✅ Spacious multipurpose hall
✅ Invigorating jogging track
✅ Modern game room
✅ Sophisticated clubhouse
✅ Versatile multipurpose court

Indulge in a luxurious lifestyle intertwined with nature's beauty. Contact us to explore more and secure your future at HOABL One Goa.",1387.285098,10269,108,37,41,5,41,3,1.0,5.0,,6.0,135.09446859479988,12.84523238888889,0.010517090271691499,277.4570196,21.6,,,,,,,Immerse yourself in the exceptional blend of high-end living and environmental consciousness at HOABL One Goa.,Immerse yourself in the,No,,No,Yes,,,,,,,,HOABL One Goa,"Bicholim, Goa",75.99 Lacs,1539 sq. ft.,,,,120211668082000764,,,
290,66d882385367e95d91a2255e,"The Lotus India: Your Gateway to Luxurious Farmhouse Living

Located in the picturesque Doda Marg, Maharashtra, The Lotus India offers a blend of tranquility and convenience. Build the farmhouse of your dreams on plots equipped with outstanding amenities and seamless access to Goa.

✅ Location: Doda Marg, Maharashtra, North of Goa (Nearby MOPA Airport)
✅ Farmhouse plots
✅ Facing 100+ Acres Natural Spring Water Lake
✅ Solar-powered street lights
✅ 24x7 CCTV security
✅ 15 mins from NH 17 Highway
✅ 40 mins from MOPA Airport
✅ Aerocity within the vicinity
✅ 10 mins from Goa border
✅ 45 mins from North Goa Beaches
✅ 45 mins from Panjim
✅ 3.3 Crore inbound tourists annually due to MOPA Airport
✅ Gated community
✅ Demarcation of plots

Seize this unique chance to create your luxurious sanctuary at The Lotus India. Contact us now to learn more!",181.72,164,5,4,7,0,7,0,,,3.0,,1108.0487804878048,36.344,0.03048780487804878,,,,,,,,,"The Lotus India: Your Gateway to Luxurious Farmhouse Living Located in the picturesque Doda Marg, Maharashtra,",The Lotus India:,No,,No,Yes,,,,,,,,The Lotus India,"Doda Marg, Maharashtra",,,,,,120211763205370764,,,
291,66d882385367e95d91a2255f,"Get Your Farmhouse Plot Today!

Nestled in the serene locale of Doda Marg, Maharashtra, The Lotus India offers premium plots with exceptional amenities and stunning natural surroundings. Your luxurious farmhouse plot is just a heartbeat away from the bustling life of Goa.

✅ Location: Doda Marg, Maharashtra, North of Goa (Nearby MOPA Airport)
✅ Facing 100+ Acres Natural Spring Water Lake
✅ Farmhouse plots
✅ 15 mins from NH 17 Highway
✅ 40 mins from MOPA Airport
✅ Aerocity within the vicinity
✅ 10 mins from Goa border
✅ 45 mins from North Goa Beaches
✅ 45 mins from Panjim
✅ 3.3 Crore inbound tourists annually due to MOPA Airport
✅ Gated community
✅ 24x7 CCTV security
✅ Solar-powered street lights
✅ Demarcation of plots

Ready to make your dream a reality? Act now and secure your piece of paradise at The Lotus India!",135.22,160,0,0,1,0,1,1,,,,,845.125,,0.0,,,,,,,,,"Get Your Farmhouse Plot Today! Nestled in the serene locale of Doda Marg, Maharashtra, The Lotus India",Get Your Farmhouse Plot,No,,Yes,Yes,,,,,,,,The Lotus India,"Doda Marg, Maharashtra",,,,,,120211763205370764,,,
292,66d882385367e95d91a22560,"Fulfil Your Dream Of Having A Farmhouse Today!

Welcome to The Lotus India, a prestigious plot community in Doda Marg, Maharashtra. Imagine building your dream farmhouse with top-notch amenities and unparalleled connectivity to Goa's vibrant life. Prime plots are available now!

✅ Location: Doda Marg, Maharashtra, North of Goa (Nearby MOPA Airport)
✅ Farmhouse plots
✅ Facing 100+ Acres Natural Spring Water Lake
✅ Solar-powered street lights
✅ 24x7 CCTV security
✅ 15 mins from NH 17 Highway
✅ 40 mins from MOPA Airport
✅ Aerocity within the vicinity
✅ 10 mins from Goa border
✅ 45 mins from North Goa Beaches
✅ 45 mins from Panjim
✅ 3.3 Crore inbound tourists annually due to MOPA Airport
✅ Gated community
✅ Demarcation of plots

Don't miss out on this opportunity to build your luxurious haven at The Lotus India. Book your visit today!",261.36,198,2,1,1,0,1,0,,,,,1320.0,130.68,0.010101010101010102,,,,,,,,,"Fulfil Your Dream Of Having A Farmhouse Today! Welcome to The Lotus India, a prestigious plot community",Fulfil Your Dream Of Having,No,,Yes,Yes,,,,,,,,The Lotus India,"Doda Marg, Maharashtra",,,,,,120211763205370764,,,
293,66d882385367e95d91a22561,"Strategically Located Land in Haridwar: Build Your Future! 🚀

Nestled in the bustling locale of Downtown, Haridwar, this prime piece of land offers the perfect setting for your next big project. At an unbeatable price, this land combines convenience and potential like no other.

🛣 Seamlessly connected through NH-58
🎓 Nearest to BML Munjal Green Medows School
🕉 Mere 2-minute drive to Patanjali Yogpeeth
🏨 Right next to Sarovar Portico Hotel
💦 Enjoyable distance to Crystal World Water Park
🏞 Just 15 minutes away from Har Ki Pauri

Unlock the endless possibilities this land offers and contact us to learn more today!",2395.777225,5650,58,22,33,7,33,11,,7.0,,9.0,424.0313672566371,41.30650387931034,0.010265486725663717,342.25388928571425,8.285714285714286,,,,,,,Strategically Located Land in Haridwar: Build Your Future!,Strategically Located Land in,No,,Yes,Yes,,,,,,,,,Haridwar,,,,,,120211099272390764,,,
294,66d882385367e95d91a22562,"Unveil the Potential: Prime Land in Haridwar's Heart 🌆 starting Rs 40 lakhs only

Discover unparalleled accessibility and prime location with this exclusive land at Downtown, Haridwar. Ideal for various uses, whether residential or commercial, this land is strategically situated to offer the utmost convenience.

🚧 Adjacent to NH-58 for smooth travel
🏫 Close proximity to BML Munjal Green Medows School
🕉 Just 2 minutes from Patanjali Yogpeeth
🏨 Only 1 minute from Sarovar Portico Hotel
🎢 Walkable distance to Crystal World Water Park
🛕 15-minute drive to Har Ki Pauri

Don't miss out on securing this quintessential parcel of land. Contact us now to find out more!",3454.1602,5879,137,29,42,7,42,10,,7.0,,7.0,587.542133015819,25.21284817518248,0.023303282871236605,493.4514571428571,19.571428571428573,1.0,,2.0,,,1.0,Unveil the Potential: Prime Land in Haridwar's Heart 🌆 starting Rs 40 lakhs only,Unveil the Potential: Prime Land,No,,Yes,Yes,,,,,,,,Prime Land,Haridwar's Heart,Rs 40 lakhs,,🌆,,,120211099272390764,,,
295,66d882385367e95d91a22563,"Prime Land in Haridwar: Your Gateway to Unmatched Opportunities! 🌟 starting 40 lakhs only

This exceptional land offering at Downtown, Haridwar, is designed to cater to your aspirations for commercial or residential purposes. Offering proximity to major landmarks and key amenities, this land promises unparalleled convenience.

🛤 Adjacant to NH-58
🏫 Near BML Munjal Green Medows School
🕉 2-minute drive to Patanjali Yogpeeth
🏨 Sarovar Portico Hotel - Just a minute away
💧 Close to Crystal World Water Park
🏞 Only 15 minutes to Har Ki Pauri

Seize this once-in-a-lifetime opportunity to build your dreams on this prime land by contacting us today!",751.221445,2599,23,11,19,0,19,7,1.0,,,,289.0424951904579,32.66180195652174,0.008849557522123894,,,,,,,,,Prime Land in Haridwar: Your Gateway to Unmatched Opportunities! 🌟 starting 40 lakhs only,Prime Land in Haridwar:,No,,Yes,Yes,,,,,,,,Prime Land in Haridwar,Haridwar,starting 40 lakhs,,🌟,,,120211099272390764,,,
296,66d882385367e95d91a22564,"Build Your Vision at Sohna Premium Plots, Sector 5 🌟

In the bustling Sector 5, Sohna Premium Plots offers an alluring opportunity to own a piece of prime real estate starting at 25 lacs. These plots start at an ample 100 sqyds—ideal for your dream project.

🏫 Close to KR Manglam University, Sohna Sector 33
🏨 Luxury stays include Country Inn, Westin Sohna Resorts, Crowne Plaza, Taj Gateway Resorts
🏢 Proximity to more than 250 Fortune 500 corporate setups
🚗 Only 10 minutes to KMP Expressway
🏗️ Near the upcoming Delhi-Mumbai Industrial Corridor
⛳️ 10-15 minutes away from Golf Course Road
🏙️ Adjacent to IMT Sohna and Sports City
🌳 Scenic Aravallis views
🚰 24x7 Water Supply for hassle-free living
🔒 Round-the-clock Security
👶 Fun-filled Children's Play Area

Don’t wait! Contact us now to learn more about this exciting opportunity and reserve your premium plot today.",1919.882456,11541,421,106,121,34,121,7,2.0,34.0,,24.0,166.35321514600122,4.56029086935867,0.03647864136556624,56.46713105882353,12.382352941176471,1.0,,5.0,,,2.0,"Build Your Vision at Sohna Premium Plots, Sector 5 🌟 In the bustling Sector 5",Build Your Vision at Sohna,No,,No,Yes,,,,,,,,Sohna Premium Plots,Sector 5,25 lacs,100 sqyds,🌟,,,120210805518960764,,,
297,66d882385367e95d91a22565,"Your Perfect Plot Awaits at Sohna Premium Plots, Sector 5 🌟

Located in the thriving Sector 5, Sohna Premium Plots provides an inviting prospect for those looking to invest in a prime property at a starting price of just 25 lacs. This is your chance to design a home that suits your lifestyle!

🏫 Conveniently close to KR Manglam University, Sohna Sector 33
🏨 Nearby luxury accommodations: Country Inn, Westin Sohna Resorts, Crowne Plaza, Taj Gateway Resorts
🏢 Surrounded by major corporate setups of over 250 Fortune 500 companies
🚗 Quick access to KMP Expressway (a 10-minute drive)
🏗️ Adjacent to the upcoming Delhi-Mumbai Industrial Corridor
⛳️ Golf Course Road just 10-15 minutes away
🏙️ IMT Sohna and Sports City within close proximity
🌳 Marvel at the stunning views of the Aravallis
🚰 Reliable 24x7 Water Supply
🔒 24x7 Security ensures a safe environment
👶 Children's Play Area for the young ones

Act now! Reach out to us today to learn more and take the first step towards owning your plot.",3319.953516,17374,625,148,177,68,179,16,5.0,68.0,,42.0,191.08745919189593,5.3119256256,0.035973293426959825,48.82284582352941,9.191176470588236,4.0,2.0,4.0,,,3.0,"Your Perfect Plot Awaits at Sohna Premium Plots, Sector 5",Your Perfect Plot Awaits,No,,No,Yes,,,,,,,,Sohna Premium Plots,Sector 5,Starting price of just 25 lacs,,🌟,,,120210805518960764,,,
298,66d882385367e95d91a22566,"Discover Your Dream Plot at Sohna Premium Plots in Sector 5 🌟

Nestled in the heart of Sector 5, Sohna Premium Plots offers the perfect blend of tranquility and modern living. With plot sizes starting at 100 sqyds and an enticing price of 25 lacs, seize the opportunity to build your dream home or investment property here.

🏫 Proximity to KR Manglam University, Sohna Sector 33
🏨 Close to luxury resorts like Country Inn, Westin Sohna Resorts, Crowne Plaza, and Taj Gateway Resorts
🏢 Major corporate hubs with over 250 Fortune 500 companies nearby
🚗 Well-connected to KMP Expressway (just a 10-minute drive!)
🏗️ Near the upcoming Delhi-Mumbai Industrial Corridor
⛳️ 10-15 minutes away from Golf Course Road
🏙️ Close to IMT Sohna and Sports City
🌳 Stunning views of the Aravallis
🚰 24x7 Water Supply for uninterrupted living
🔒 24x7 Security for peace of mind
👶 Children's Play Area for your little ones to enjoy

Don't miss out on this opportunity! Contact us now to learn more and secure your plot in this prime location.",5879.676871,35624,1047,278,339,135,339,34,11.0,135.0,,65.0,165.0481942229957,5.615737221585482,0.029390298675050528,43.55316200740741,7.7555555555555555,8.0,,8.0,,,3.0,Discover Your Dream Plot at Sohna Premium Plots in Sector 5 🌟 Nestled in the heart,Discover Your Dream Plot,No,,No,Yes,,,,,,,,Sohna Premium Plots,Sector 5,25 lacs,100 sqyds,🌟,,,120210805518960764,,,
299,66d882385367e95d91a22567,"Discover Serene Living at Godrej Forest Estate 🌳🌿 Sumthana's Premier Plotted Community, Starting from 42.5L Onwards! 🌟

Experience a tranquil lifestyle with an amazing combination of modern amenities and nature at Godrej Forest Estate. Dive into the luxury of:
🌲 20+ Forest-inspired Amenities
🚗 Entry from a 24M Road
🌺 75,000+ Miyawaki Style Plantations
🌳 ~5.26 Hectares of Dedicated Green & Open Space
💧 600-metres-long Canal with Walkway and Cycleway
🌐 36M Wide Road for Seamless Connectivity
🏊 Swimming Pool for Ultimate Relaxation
🌿 Herb Garden for Wellness and Tranquility
🚴 Cycle Tracks for the Adventure Enthusiast
🏋️ State-of-the-art Gymnasium
🌾 Scenic Boardwalk for Evening Strolls 

Invest in peace and luxury! Explore more at Godrej Forest Estate and secure your dream plot today.",1984.532221,37348,174,102,149,6,149,43,2.0,6.0,2.0,5.0,53.13623811181321,11.405357591954022,0.004658884009853272,330.75537016666664,29.0,,,,,,,"Discover Serene Living at Godrej Forest Estate 🌳🌿 Sumthana's Premier Plotted Community, Starting from 42.5L Onwards! 🌟",Discover Serene Living at,No,,Yes,Yes,,,,,,,,Godrej Forest Estate,,42.5L,,🌳🌿,,,120210804121610764,,,
300,66d882385367e95d91a22568,"Godrej Forest Estate Sumthana: Embrace Nature, Modernity, and Luxury! 🌲🏡 Plots Starting from 42.5L 💰

Godrej Forest Estate offers a perfect blend of exclusive amenities and serene surroundings. Here's what this incredible community has for you:
🌳 20+ Forest-inspired Amenities 
🚗 Entry from a well-connected 24M Road
🌿 75,000+ Lush Miyawaki Style Plantations
🏞️ ~5.26 Hectares of Green & Open Spaces
🚶 600-metres-long Canal with Leisure Walkways and Cycleways
🌎 36M Wide Road for Easy Access
🏊 Refreshing Swimming Pool and Boardwalk for Leisure
💪 Modern Gymnasium for Fitness Enthusiasts
🍃 Herb Garden to Nourish Your Wellness Journey
🚴 Dedicated Cycle Tracks for the Energized Rider

Secure your place in the lap of nature and modern elegance at Godrej Forest Estate. Enquire now to transform your living experience!",1471.04019,21624,136,67,98,5,98,28,2.0,5.0,1.0,4.0,68.02812569367369,10.816471985294116,0.006289308176100629,294.208038,27.2,,,,,,,"Godrej Forest Estate Sumthana: Embrace Nature, Modernity, and Luxury! 🌲🏡 Plots Starting from 42.5L 💰",Godrej Forest Estate Sumthana:,No,,Yes,Yes,,,,,,,,Godrej Forest Estate,,42.5L,,🌲🏡,,,120210804121610764,,,
301,66d882385367e95d91a22569,"Live Amidst Nature at Godrej Forest Estate, Hingna 🌳🍃 Plots from 1100 sq. ft. Only at 42.5L Onwards! 🌟

Escape the hustle and bustle, and settle into a neighborhood that embraces tranquility and luxury alike. Welcome to Godrej Forest Estate, where you can enjoy:
🌲 20+ Unique, Forest-inspired Amenities
🚗 Entry from a Spacious 24M Road
🌺 75,000+ Miyawaki Style Plantations for Pure Air
🌳 ~5.26 Hectares of Open Green Spaces
🚶‍♂️ Leisurely Strolls and Rides along the 600-metres-long Canal
🌍 36M Wide Road for Seamless Movement
🏊 Crystal-clear Swimming Pool for Relaxation
🌿 A Serene Herb Garden for Herbal Retreats
🏋️ A Fully-equipped and Modern Gymnasium
🚴 Safe and Scenic Cycle Tracks for Enthusiasts
🌾 Beautiful Boardwalk for Evening Strolls

Don't miss out on this luxurious yet natural lifestyle! Contact us to find out more and secure your plot at Godrej Forest Estate.",3544.427589,88288,586,426,454,7,454,26,,7.0,,3.0,40.14619867932222,6.048511244027304,0.006637368611815875,506.3467984285714,83.71428571428571,,,2.0,,,1.0,"Live Amidst Nature at Godrej Forest Estate, Hingna 🌳🍃 Plots from 1100 sq. ft. Only at 42.5L Onwards!",Live Amidst Nature at,No,,Yes,Yes,,,,,,,,Godrej Forest Estate,Hingna,42.5L Onwards,1100 sq. ft.,🌳🍃,,,120210804121610764,,,
302,66d882385367e95d91a2256a,"Experience Nature and Luxury at Godrej Forest Estate, Nagpur 🌲

Welcome to Godrej Forest Estate in Samruddhimarg, where upscale living meets natural serenity. Choose from our premium residential plots designed to elevate your lifestyle.

🌿 75,000+ Miyawaki style plantations for a verdant atmosphere
🏖 Adventure Play Area providing fun for all ages
🧘 Yoga Deck for mindfulness and relaxation
🔭 Viewing Deck for breathtaking views
🎭 Amphitheatre perfect for cultural activities
💪 Modern Gymnasium for your daily workouts
🚴‍♀️ Extensive Cycle Tracks for fitness enthusiasts
🏊 Swimming Pool for leisurely swims
🎾 Tennis and 🏀 Basketball Courts for recreational sports
🏞 Close connectivity to Outer Ring Road, NH 44, NH 47, NH 53
🌉 Easy access to Nagpur via Samruddhi Mahamarg
🏠 Just 300 meters to Samruddhi Mahamarg
🌇 Located in a promising development and residential area

Unlock your dream plot at Godrej Forest Estate today. Get in touch for more information and take the first step towards an unparalleled living experience.",758.61477,2860,12,8,12,0,12,4,,,,,265.2499195804196,63.2178975,0.004195804195804196,,,,,,,,,"Experience Nature and Luxury at Godrej Forest Estate, Nagpur 🌲 Welcome to Godrej Forest Estate",Experience Nature and Luxury at,No,,No,Yes,,,,,,,,Godrej Forest Estate,Nagpur,,,🌲,,,120210620528000764,,,
303,66d882385367e95d91a2256b,"Discover Serene Living at Godrej Forest Estate in Nagpur 🌳

Experience the ultimate blend of nature and luxury with exclusive residential plots designed for a harmonious lifestyle.

🌲 75,000+ Miyawaki style plantations bringing you closer to nature
🎠 Adventure Play Area for endless family fun
🧘 Yoga Deck for your wellness and inner peace
👀 Viewing Deck to take in the beautiful surroundings
🎭 Amphitheatre for memorable cultural events
💪 Fully equipped Gymnasium to stay fit
🚴 Cycle Tracks for your active lifestyle
🏊 Swimming Pool to relax and unwind
🎾 Tennis and 🏀 Basketball Courts for sports enthusiasts
🚗 Excellent connectivity to Outer Ring Road, NH 44, NH 47, NH 53
🏞 Seamless access to Nagpur via Samruddhi Mahamarg
🏡 Just 300 meters away from the Samruddhi Mahamarg
🌟 Set in an upcoming development and residential hub

Secure your serene plot in this flourishing locale. Contact us to learn more and make Godrej Forest Estate your new sanctuary.",256.431049,1050,8,4,6,0,6,2,,,,,244.22004666666663,32.053881125,0.007619047619047619,,,,,,,,,Discover Serene Living at Godrej Forest Estate in Nagpur 🌳 Experience the ultimate blend of nature and luxury with exclusive residential plots designed for a harmonious lifestyle.,Discover Serene Living at,No,,No,Yes,,,,,,,,Godrej Forest Estate,Nagpur,,,🌳,,,120210620528000764,,,
304,66d882385367e95d91a2256c,"Embrace Tranquil Living at Godrej Forest Estate, Samruddhimarg 🌿

Set in Nagpur's emerging residential hub, Godrej Forest Estate offers plots in a serene environment with modern amenities.

🌳 Over 75,000 Miyawaki plantations for a greener lifestyle
🎢 Adventure Play Area catering to families
🧘‍♀️ Dedicated Yoga Deck for relaxation
👓 Viewing Deck for scenic panoramas
🎤 Amphitheatre for entertainment and community events
🏋️ State-of-the-art Gymnasium
🚴‍♂️ Cycle Tracks for your fitness journey
🌊 Inviting Swimming Pool
🎾 Tennis and 🏀 Basketball Courts for sports lovers
🏞 Easy access to Outer Ring Road, NH 44, NH 47, NH 53
🎡 Seamless connection to Nagpur via Samruddhi Mahamarg
🏘 Just 300 meters from the Samruddhi Mahamarg
🏙 Part of an emerging development and residential zone

Discover the perfect plot at Godrej Forest Estate. Reach out today and secure your future in this tranquil paradise.",389.0809,1692,15,7,8,1,8,1,,1.0,,,229.95325059101654,25.938726666666664,0.008865248226950355,389.0809,15.0,,,,,,,"Embrace Tranquil Living at Godrej Forest Estate, Samruddhimarg 🌿 Set in Nagpur's emerging residential hub, Godrej Forest Estate",Embrace Tranquil Living at Godrej,No,,No,Yes,,,,,,,,Godrej Forest Estate,Nagpur's emerging residential hub,,,🌿,,,120210620528000764,,,
305,66d882385367e95d91a2256d,"Experience Nature and Luxury at Godrej Forest Estate, Nagpur 🌲

Welcome to Godrej Forest Estate in Samruddhimarg, where upscale living meets natural serenity. Choose from our premium residential plots designed to elevate your lifestyle.

🌿 75,000+ Miyawaki style plantations for a verdant atmosphere
🏖 Adventure Play Area providing fun for all ages
🧘 Yoga Deck for mindfulness and relaxation
🔭 Viewing Deck for breathtaking views
🎭 Amphitheatre perfect for cultural activities
💪 Modern Gymnasium for your daily workouts
🚴‍♀️ Extensive Cycle Tracks for fitness enthusiasts
🏊 Swimming Pool for leisurely swims
🎾 Tennis and 🏀 Basketball Courts for recreational sports
🏞 Close connectivity to Outer Ring Road, NH 44, NH 47, NH 53
🌉 Easy access to Nagpur via Samruddhi Mahamarg
🏠 Just 300 meters to Samruddhi Mahamarg
🌇 Located in a promising development and residential area

Unlock your dream plot at Godrej Forest Estate today. Get in touch for more information and take the first step towards an unparalleled living experience.",758.61477,2860,12,8,12,0,12,4,,,,,265.2499195804196,63.2178975,0.004195804195804196,,,,,,,,,"Experience Nature and Luxury at Godrej Forest Estate, Nagpur 🌲 Welcome to Godrej Forest Estate",Experience Nature and Luxury at,No,,No,Yes,,,,,,,,Godrej Forest Estate,Nagpur,,,🌲,,,120210620528000764,,,
306,66d882385367e95d91a2256e,"🏞️ *Build Your Dream Home in Dehradun's Scenic Foothills!* 🏡

Unlock the potential of your dream home with prime plots in Dehradun. Nestled in the lush, green hills, these plots offer a serene environment with easy access to top schools, universities, and markets.

📍 *Available Sites and Prices:*
1. *Bhoodpur Shimla Bypass:* Starting at ₹14,000/sq. yd.
2. *Sherpur Shimla Bypass:* Starting at ₹10,500/sq. yd.
3. *Tiparpur Shimla Bypass:* Residential from ₹13,500/sq. yd., Commercial from ₹25,000/sq. yd.
4. *Dhandapur Shimla Bypass:* Starting at ₹9,500/sq. yd.


✅ Clean, Green Environment
✅ Proximity to Best Schools and Universities
✅ Easy Market Accessibility
✅ Tranquil Natural Surroundings
✅ Prime Location at the Foothills

Enjoy the tranquility, beauty, and convenience of Dehradun's picturesque foothills. Invest in your future by securing a plot and start building the home of your dreams.

✅ Perfect for Dream Homes
✅ Serene Natural Setting
✅ Top Educational Institutions Nearby
✅ Excellent Connectivity
✅ Prime Residential and Commercial Plots

📞 Contact us now to learn more and book your visit!

#DehradunPlots #DreamHome #NatureLiving #RealEstate",4213.857429,50854,1783,483,558,101,560,56,,101.0,,119.0,82.86186787666652,2.3633524559730787,0.03506115546466355,41.721360683168314,17.653465346534652,5.0,2.0,14.0,,,4.0,🏞️ *Build Your Dream Home in Dehradun's Scenic Foothills!* 🏡 Unlock the potential of your dream home with prime plots in Dehradun.,🏞️ *Build Your Dream,No,,Yes,Yes,,,,,,,,,Dehradun,"Starting at ₹14,000/sq. yd.",,🏞️,,,120210058205520764,,,
307,66d882385367e95d91a2256f,"🏞️ **Build Your Dream Home in Dehradun's Scenic Foothills!** 🏡

Unlock the potential of your dream home with prime plots in Dehradun. Nestled in the lush, green hills, these plots offer a serene environment with easy access to top schools, universities, and markets.

📍 **Available Sites and Prices:**
1. **Bhoodpur Shimla Bypass:** Starting at ₹14,000/sq. yd.
2. **Sherpur Shimla Bypass:** Starting at ₹10,500/sq. yd.
3. **Tiparpur Shimla Bypass:** Residential from ₹13,500/sq. yd., Commercial from ₹25,000/sq. yd.
4. **Dhandapur Shimla Bypass:** Starting at ₹9,500/sq. yd.

✅ Clean, Green Environment  
✅ Proximity to Top Schools and Universities  
✅ Easy Market Accessibility  
✅ Tranquil Natural Surroundings  
✅ Prime Location at the Foothills

Enjoy the tranquility, beauty, and convenience of Dehradun's picturesque foothills. Invest in your future by securing a plot and start building the home of your dreams.

✅ Perfect for Dream Homes  
✅ Serene Natural Setting  
✅ Top Educational Institutions Nearby  
✅ Excellent Connectivity  
✅ Prime Residential and Commercial Plots

📞 Contact us now to learn more and book your visit!

#DehradunPlots #DreamHome #NatureLiving #RealEstate",1382.336024,16634,464,134,170,30,170,28,4.0,30.0,,24.0,83.10304340507395,2.9791724655172414,0.027894673560177947,46.07786746666667,15.466666666666667,1.0,,3.0,,,,🏞️ **Build Your Dream Home in Dehradun's Scenic Foothills!** 🏡 Unlock the potential,🏞️ **Build Your Dream,No,,Yes,Yes,,,,,,,,,Dehradun's Scenic Foothills,,,🏞️,,,120210058205520764,,,
